paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
1830;0406610;Pulkonkoski;W;Vedenkorkeus;04.287;Jatkuva;6.4.1982;18.01.2026;Pohjois-Savo;8768.0;8739.0;;;
1831;0406700;Laakajärvi;W;Vedenkorkeus;04.644;Jatkuva;1.1.1960;12.01.2026;Pohjois-Savo;58.0;29.0;0.0;;
1832;0406800;Kiltuanjärvi;W;Vedenkorkeus;04.642;Jatkuva;1.1.1960;12.01.2026;Pohjois-Savo;58.0;28.0;0.0;;
1833;0406900;Korpijärvi;W;Vedenkorkeus;04.631;Jatkuva;1.1.1917;12.01.2026;Pohjois-Savo;52.0;24.0;0.0;;
1834;0406910;Sälevä;W;Vedenkorkeus;04.642;Jatkuva;1.1.1981;12.01.2026;Pohjois-Savo;53.0;;0.0;;
1835;0407000;Atron voimalaitos, ylä;W;Vedenkorkeus;04.631;Jatkuva;1.1.1957;12.01.2026;Pohjois-Savo;52.0;24.0;0.0;;
1836;0407200;Syväri, Lastukoski, ylä;W;Vedenkorkeus;04.631;Jatkuva;23.5.1906;12.01.2026;Pohjois-Savo;9368.0;9342.0;9318.0;;
1839;0407410;Keyritty;W;Vedenkorkeus;04.673;Jatkuva;4.11.1986;19.01.2026;Pohjois-Savo;11991.0;11965.0;;;
1841;0407610;Vuotjärvi, Irvinlahti;W;Vedenkorkeus;04.621;Jatkuva;12.6.1931;12.01.2026;Pohjois-Savo;48.0;24.0;0.0;;
1845;0407640;Paasikoski,Y;W;Vedenkorkeus;04.612;Jatkuva;3.4.1930;12.01.2026;Pohjois-Savo;48.0;24.0;0.0;;
1846;0407700;Karjalankoski,Ylä,Y;W;Vedenkorkeus;04.612;Jatkuva;1.1.1962;12.01.2026;Pohjois-Savo;48.0;24.0;0.0;;
1848;0407720;Vehkalahti,Y;W;Vedenkorkeus;04.612;Jatkuva;1.1.1962;12.01.2026;Pohjois-Savo;49.0;;0.0;;
1849;0407730;Karjalankoski,Ala,Y;W;Vedenkorkeus;04.611;Jatkuva;1.1.1962;12.01.2026;Pohjois-Savo;48.0;24.0;0.0;;
1851;0407920;Kallavesi, Itkonniemi;W;Vedenkorkeus;04.272;Jatkuva;1.1.1912;18.01.2026;Pohjois-Savo;8087.0;8059.0;8037.0;;
1853;0407940;Suuri-Pieksä;W;Vedenkorkeus;04.616;Jatkuva;1.1.1982;18.01.2026;Pohjois-Savo;8499.0;8471.0;;;
1855;0408000;Kallavesi, Konnus, ylä;W;Vedenkorkeus;04.272;Jatkuva;01.01.1864;19.01.2026;Pohjois-Savo;50.0;24.0;4.0;;
1856;0408100;Konnuksen kanava, ala;W;Vedenkorkeus;04.271;Jatkuva;01.01.1864;19.01.2026;Pohjois-Savo;50.0;24.0;4.0;;
1862;0408200;Unnukka, Taipale, ylä;W;Vedenkorkeus;04.271;Jatkuva;01.04.1863;19.01.2026;Pohjois-Savo;8042.0;8017.0;8000.0;;
1863;0408300;Saarijärvi;W;Vedenkorkeus;04.741;Jatkuva;1.1.1961;19.01.2026;Pohjois-Savo;10103.0;10079.0;;;
1865;0408320;Vaikonjoki, Kajoonjärvi;W;Vedenkorkeus;04.761;Jatkuva;1.10.1974;18.01.2026;Pohjois-Karjala;16678.0;16654.0;;;
1869;0408520;Juojärvi, Juurikkasalmi;W;Vedenkorkeus;04.711;Jatkuva;1.1.1963;17.01.2026;Pohjois-Karjala;42.0;18.0;0.0;;
1873;0408700;Varisvesi, Karvio, ylä;W;Vedenkorkeus;04.273;Jatkuva;01.01.1897;18.01.2026;Pohjois-Karjala;7910.0;7886.0;7868.0;;
1875;0408900;Kermajärvi, Kerma, ylä;W;Vedenkorkeus;04.274;Jatkuva;1.1.1903;19.01.2026;Pohjois-Karjala;7783.0;7761.0;7745.0;;
1881;0409500;Sorsavesi, Sorsakoski, ylä;W;Vedenkorkeus;04.263;Jatkuva;17.6.1911;12.01.2026;Pohjois-Savo;9730.0;9704.0;9685.0;;
1884;0409800;Maavesi;W;Vedenkorkeus;04.251;Jatkuva;1.1.1960;12.01.2026;Pohjois-Savo;43.0;17.0;0.0;;
1886;0409910;Sysmäjärvi;W;Vedenkorkeus;04.251;Jatkuva;1.1.1960;12.01.2026;Pohjois-Savo;43.0;17.0;0.0;;
1889;0410200;Haukivesi, Oravi;W;Vedenkorkeus;04.211;Jatkuva;01.01.1885;19.01.2026;Etelä-Savo;7442.0;7420.0;7407.0;;
1891;0410400;Kuhakoski;W;Vedenkorkeus;04.172;Jatkuva;8.7.1916;18.01.2026;Etelä-Savo;7810.0;7787.0;;;
1892;0410410;Kuolimo;W;Vedenkorkeus;04.141;Jatkuva;16.10.1931;18.01.2026;Etelä-Karjala;7653.0;7628.0;;;
1894;0410510;Pihlajavesi, Savonlinna, ala;W;Vedenkorkeus;04.121;Jatkuva;1.1.1912;19.01.2026;Etelä-Savo;7540.0;7519.0;7510.0;;
1895;0410600;Suurijärvi;W;Vedenkorkeus;04.124;Jatkuva;8.6.1982;18.01.2026;Etelä-Savo;7909.0;7889.0;;;
1898;0411010;Saimaa, Ristiina;W;Vedenkorkeus;04.112;Jatkuva;26.5.1987;19.01.2026;Etelä-Savo;7262.0;7236.0;7223.0;;
1900;0411200;Saimaa, Lauritsala;W;Vedenkorkeus;04.112;Jatkuva;01.01.1847;18.01.2026;Etelä-Karjala;7257.0;7237.0;7231.0;7236.0;
1913;1100500;Salmen silta;W;Vedenkorkeus;11.002;Jatkuva;1.3.1966;19.01.2026;Kymenlaakso;1619.0;1598.0;;;
1914;1400100;Muurasjärvi;W;Vedenkorkeus;14.482;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;11158.0;11124.0;11093.0;;
1916;1400300;Saanijärvi;W;Vedenkorkeus;14.491;Jatkuva;26.7.1909;18.01.2026;Keski-Suomi;11360.0;11327.0;11298.0;;
1920;1400500;Kolima, etelä;W;Vedenkorkeus;14.472;Jatkuva;1.1.1910;19.01.2026;Keski-Suomi;11079.0;11047.0;11020.0;;
1921;1400520;Kärnäjärvi;W;Vedenkorkeus;14.471;Jatkuva;1.1.1940;19.01.2026;Keski-Suomi;10384.0;10352.0;10325.0;;
1926;1400840;Pudasjärvi;W;Vedenkorkeus;14.442;Jatkuva;1.3.1940;18.01.2026;Keski-Suomi;44.0;12.0;-17.0;0.0;
1927;1400850;Kivijärvi, Huhmarlahti;W;Vedenkorkeus;14.443;Jatkuva;1.1.1958;18.01.2026;Keski-Suomi;62.0;29.0;0.0;;
1928;1400900;Vuosjärvi;W;Vedenkorkeus;14.441;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;10675.0;10643.0;10616.0;;
1930;1401000;Muuruejärvi;W;Vedenkorkeus;14.432;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;10032.0;10000.0;9972.0;;
1931;1401100;Keitele, Viitasaari;W;Vedenkorkeus;14.421;Jatkuva;01.01.1886;18.01.2026;Keski-Suomi;9857.0;9826.0;9799.0;;
1936;1401410;Kyyjärvi;W;Vedenkorkeus;14.643;Jatkuva;1.1.1999;18.01.2026;Keski-Suomi;35.0;0.0;-32.0;;
1938;1401500;Pääjärvi;W;Vedenkorkeus;14.631;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;14382.0;14349.0;14319.0;;
1939;1401600;Karankajärvi;W;Vedenkorkeus;14.661;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;14808.0;14776.0;14746.0;;
1940;1401700;Kalmarinjärvi;W;Vedenkorkeus;14.623;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;12919.0;12887.0;12858.0;;
1941;1401800;Saarijärvi;W;Vedenkorkeus;14.614;Jatkuva;28.8.1909;18.01.2026;Keski-Suomi;58.0;27.0;0.0;;
1943;1401900;Summasjärvi;W;Vedenkorkeus;14.613;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;10780.0;10749.0;10722.0;;
1944;1401912;Lannevesi;W;Vedenkorkeus;14.651;Jatkuva;30.3.1962;18.01.2026;Keski-Suomi;11101.0;11071.0;;11059.0;
1945;1402000;Pyhäjärvi, Parantala;W;Vedenkorkeus;14.681;Jatkuva;1.1.1910;18.01.2026;Keski-Suomi;57.0;26.0;0.0;;
1949;1402130;Kiimasjärvi;W;Vedenkorkeus;14.612;Jatkuva;1.1.1967;18.01.2026;Keski-Suomi;57.0;26.0;0.0;;
1951;1402210;Äänekoski, ala;W;Vedenkorkeus;14.332;Jatkuva;1.1.1900;31.12.2025;Keski-Suomi;56.0;26.0;0.0;;
1952;1402300;Vatianjärvi;W;Vedenkorkeus;14.331;Jatkuva;23.7.1908;18.01.2026;Keski-Suomi;8833.0;8803.0;8778.0;;
1955;1402400;Saraavesi, Kuusaa;W;Vedenkorkeus;14.321;Jatkuva;1.1.1909;18.01.2026;Keski-Suomi;55.0;25.0;0.0;;
1956;1402500;Koivujärvi;W;Vedenkorkeus;14.753;Jatkuva;1.1.1910;18.01.2026;Pohjois-Savo;13029.0;12997.0;12968.0;;
1961;1402710;Pielavesi, Säviä;W;Vedenkorkeus;14.741;Jatkuva;1.1.1934;18.01.2026;Pohjois-Savo;10008.0;9977.0;;;
1966;1403300;Iisvesi;W;Vedenkorkeus;14.722;Jatkuva;7.7.1909;19.01.2026;Pohjois-Savo;9740.0;9710.0;9688.0;;
1967;1403310;Niinivesi, Kerkonkoski, ala;W;Vedenkorkeus;14.721;Jatkuva;1.1.1928;30.12.2020;Pohjois-Savo;9501.0;9470.0;9446.0;;
1968;1403400;Suonenjoki;W;Vedenkorkeus;14.782;Jatkuva;5.7.1909;18.01.2026;Pohjois-Savo;9900.0;9870.0;9848.0;;
1971;1403430;Kiesimä, Kerkonkoski, ylä;W;Vedenkorkeus;14.761;Jatkuva;1.6.1927;31.12.2022;Pohjois-Savo;9826.0;9795.0;9771.0;;
1974;1403600;Hankavesi;W;Vedenkorkeus;14.712;Jatkuva;3.7.1909;18.01.2026;Pohjois-Savo;9557.0;9527.0;9504.0;;
1979;1403900;Konnevesi, etelä;W;Vedenkorkeus;14.711;Jatkuva;1.1.1910;19.01.2026;Keski-Suomi;9497.0;9466.0;9441.0;;
1982;1404100;Kynsivesi;W;Vedenkorkeus;14.352;Jatkuva;19.6.1909;18.01.2026;Keski-Suomi;8751.0;8720.0;8695.0;;
1984;1404120;Leivonvesi, Simuna;W;Vedenkorkeus;14.352;Jatkuva;1.3.1974;18.01.2026;Keski-Suomi;8678.0;8649.0;;;
1985;1404210;Kuuhankavesi, Hankasalmi;W;Vedenkorkeus;14.371;Jatkuva;1.1.1910;19.01.2026;Keski-Suomi;9842.0;9814.0;9792.0;;
1987;1404230;Armisvesi;W;Vedenkorkeus;14.373;Jatkuva;4.1.1974;19.01.2026;Keski-Suomi;10542.0;10512.0;;;
1991;1404310;Kuusvesi, Simuna;W;Vedenkorkeus;14.351;Jatkuva;1.1.1951;18.01.2026;Keski-Suomi;8348.0;8319.0;;;
3893;4700565;Björkfors, Alavesi;W;Vedenkorkeus;47.013;Jatkuva;3.3.2021;18.01.2026;Pohjanmaa;-9893.0;-9935.0;;-9949.0;
3894;4700600;Långfors, Ylävesi;W;Vedenkorkeus;47.012;Jatkuva;4.3.2021;18.01.2026;Pohjanmaa;43.0;0.0;;-15.0;
3949;1405370;Arvajankosken ylävesi, Lehmijärvi;W;Vedenkorkeus;14.261;Jatkuva;24.10.2022;11.01.2026;Keski-Suomi;43.0;0.0;;-15.0;
3341;8400200;Vörå å;W;Vedenkorkeus;84.009;Jatkuva;12.11.2005;18.01.2026;Pohjanmaa;43.0;0.0;;;
3348;0100331;Ylinen;W;Vedenkorkeus;01.034;Jatkuva;1.1.1986;3.11.2025;Pohjois-Karjala;22.0;0.0;;;
3358;2300402;Olkkalanjoki;W;Vedenkorkeus;23.091;Jatkuva;24.3.2006;18.01.2026;Uusimaa;3277.0;3252.0;;;
3359;0404801;Pitkälampi;W;Vedenkorkeus;04.333;Jatkuva;1.1.1986;14.10.2025;Pohjois-Karjala;23.0;0.0;;;
3360;0404811;Höytiäinen, Sorpanniemi;W;Vedenkorkeus;04.821;Jatkuva;1.1.1992;17.01.2026;Pohjois-Karjala;42.0;18.0;0.0;;
3361;6503810;Ounaskoski ylä;W;Vedenkorkeus;65.211;Jatkuva;17.4.2001;18.01.2026;Lappi;50.0;;;0.0;
3362;6503110;Ounasjoki, Ketomella;W;Vedenkorkeus;65.623;Jatkuva;17.10.2006;19.01.2026;Lappi;26105.0;26076.0;;;
3365;0406810;Haapajärvi;W;Vedenkorkeus;04.642;Jatkuva;8.1.2008;12.01.2026;Pohjois-Savo;26105.0;26076.0;;;
3366;5904400;Sanginjoki;W;Vedenkorkeus;59.141;Jatkuva;2.6.2008;18.01.2026;Pohjois-Pohjanmaa;26105.0;26076.0;;;
3367;3507800;Aurejärvi;W;Vedenkorkeus;35.573;Jatkuva;1.7.1995;18.01.2026;Pirkanmaa;35.0;0.0;-29.0;;
3383;4900220;Halsuanjärvi;W;Vedenkorkeus;49.032;Jatkuva;14.10.2004;18.01.2026;Keski-Pohjanmaa;52.0;;;0.0;
3384;3505400;Pohjoisjärvi;W;Vedenkorkeus;35.681;Jatkuva;25.9.2013;18.01.2026;Keski-Suomi;10936.0;10904.0;;;
3385;5300201;Jämsänkosken ylävesi;W;Vedenkorkeus;53.081;Jatkuva;13.8.2007;18.01.2026;Pohjois-Pohjanmaa;10936.0;10904.0;;;
3386;5300221;Hinkuan alavesi;W;Vedenkorkeus;53.081;Jatkuva;13.8.2007;18.01.2026;Pohjois-Pohjanmaa;10936.0;10904.0;;;
3387;2400302;Kiskon Kirkkojärvi;W;Vedenkorkeus;24.021;Jatkuva;22.11.2005;18.01.2026;Varsinais-Suomi;26.0;0.0;;;
3389;6503212;Ounasjoki Hossa;W;Vedenkorkeus;65.611;Jatkuva;12.9.2007;18.01.2026;Lappi;18181.0;18151.0;;;
3391;6503230;Ounasjoki Särestö ylä;W;Vedenkorkeus;65.541;Jatkuva;13.9.2007;18.01.2026;Lappi;17005.0;16973.0;;;
3392;6503221;Seurujoki talvitienmukka;W;Vedenkorkeus;65.697;Jatkuva;9.9.2007;18.01.2026;Lappi;20805.0;20776.0;;;
3393;6503211;Ounasjoki Taalo;W;Vedenkorkeus;65.543;Jatkuva;11.9.2007;10.12.2024;Lappi;18154.0;18122.0;;;
3407;3501112;Kuohijärvi C;W;Vedenkorkeus;35.782;Jatkuva;15.9.1910;18.01.2026;Kanta-Häme;27.0;0.0;;;
3424;3507702;Käenkoski, ylä;W;Vedenkorkeus;35.533;Jatkuva;4.9.2008;18.01.2026;Pirkanmaa;27.0;0.0;;;
3425;3507701;Käenkoski,ala;W;Vedenkorkeus;35.533;Jatkuva;4.9.2008;18.01.2026;Pirkanmaa;27.0;0.0;;;
3426;3504001;Metterinjärvi;W;Vedenkorkeus;35.422;Jatkuva;4.9.2008;18.01.2026;Pirkanmaa;35.0;;;-13.0;
3427;3504101;Soininkoski, ylä;W;Vedenkorkeus;35.421;Jatkuva;4.9.2008;18.01.2026;Pirkanmaa;35.0;;;-13.0;
3435;3509115;Heinijärvi;W;Vedenkorkeus;35.973;Jatkuva;11.3.2009;18.01.2026;Kanta-Häme;28.0;0.0;;;
3439;0404520;Pielisjoki, Jynkän vedenottamo;W;Vedenkorkeus;04.331;Jatkuva;5.12.2009;18.01.2026;Pohjois-Karjala;23.0;0.0;-14.0;;
3465;0403032;Ruhtoma;W;Vedenkorkeus;04.284;Jatkuva;14.11.2009;13.7.2025;Pohjois-Savo;11962.0;11933.0;;;
3468;2406000;Mellerinkoski;W;Vedenkorkeus;24.062;Jatkuva;25.8.2009;19.01.2026;Varsinais-Suomi;3357.0;3330.0;;;
3469;0406260;Nerohvirta ylä W;W;Vedenkorkeus;huhti.52;Jatkuva;15.1.2021;18.01.2026;Pohjois-Savo;3357.0;3330.0;;;
3486;3909900;Västerfjärden;W;Vedenkorkeus;39.001;Jatkuva;9.9.2010;18.01.2026;Pohjanmaa;43.0;0.0;;;
3490;4400119;Ponnenjärvi;W;Vedenkorkeus;44.08;Jatkuva;1.1.2000;17.01.2026;Etelä-Pohjanmaa;36.0;0.0;;;
3492;3501925;Vuolteenkoski, Ylä;W;Vedenkorkeus;35.822;Jatkuva;12.1.1938;18.01.2026;Kanta-Häme;40.0;14.0;0.0;;
3500;2100215;Vantaanjoki, Peltosaari;W;Vedenkorkeus;21.023;Jatkuva;8.11.2011;18.01.2026;Kanta-Häme;26.0;0.0;;;
3502;0101300;Loitimo, Oskolankoski;W;Vedenkorkeus;01.021;Jatkuva;2.12.2011;7.6.2021;Pohjois-Karjala;21.0;0.0;;;
3503;4600110;Purmojärvi;W;Vedenkorkeus;46.041;Jatkuva;22.11.2011;18.01.2026;Etelä-Pohjanmaa;41.0;0.0;;;
3505;3504965;Kortessalmi;W;Vedenkorkeus;35.481;Jatkuva;11.6.2010;11.10.2017;Pirkanmaa;34.0;0.0;;;
3506;3504975;Naurissalmi;W;Vedenkorkeus;35.411;Jatkuva;11.6.2010;23.7.2018;Pirkanmaa;34.0;0.0;;;
3509;1405910;Nuoramoisjärvi;W;Vedenkorkeus;14.811;Jatkuva;1.1.1910;18.01.2026;Päijät-Häme;26.0;0.0;;;
3510;3509230;Ypäjä, Loimijoki;W;Vedenkorkeus;35.92;Jatkuva;28.8.2012;18.01.2026;Kanta-Häme;27.0;0.0;;;
3519;3509600;Punkalaitumenjoki;W;Vedenkorkeus;35.941;Jatkuva;10.10.2012;15.01.2026;Pirkanmaa;31.0;0.0;;;
3522;1406923;Salajärvi;W;Vedenkorkeus;14.162;Jatkuva;14.4.2013;18.01.2026;Päijät-Häme;8604.0;8580.0;8566.0;8572.0;
3528;8102850;Espoonjoki, moottoritien silta;W;Vedenkorkeus;81.055;Jatkuva;6.2.2013;18.01.2026;Uusimaa;320.0;295.0;;;
3529;1403215;Keihäsjärvi, alaosa;W;Vedenkorkeus;14.725;Jatkuva;1.2.1992;24.11.1995;Pohjois-Savo;10554.0;10524.0;;10510.0;
3530;1403216;Keihäsjärvi, yläosa;W;Vedenkorkeus;14.725;Jatkuva;2.2.1992;28.6.2022;Pohjois-Savo;10502.0;10473.0;;10516.0;
3531;4200900;Hiirikoski;W;Vedenkorkeus;42.016;Jatkuva;1.1.2015;31.10.2022;Pohjanmaa;10502.0;10473.0;;10516.0;
3534;4400121;Rantatöysänjärvi;W;Vedenkorkeus;44.071;Jatkuva;15.8.2012;19.01.2026;Etelä-Pohjanmaa;50.0;14.0;;0.0;
3535;4409110;Hourunkoski;W;Vedenkorkeus;44.031;Jatkuva;1.8.1999;18.01.2026;Etelä-Pohjanmaa;55.0;;;0.0;
3537;4403200;Mäkelänkoski;W;Vedenkorkeus;44.033;Jatkuva;24.3.2013;18.01.2026;Etelä-Pohjanmaa;53.0;;;0.0;
3539;3543100;Ryötönkoski;W;Vedenkorkeus;35.431;Jatkuva;24.3.2013;18.01.2026;Etelä-Pohjanmaa;34.0;0.0;;;
3541;3542400;Vääräkoski;W;Vedenkorkeus;35.424;Jatkuva;24.3.2013;18.01.2026;Etelä-Pohjanmaa;35.0;0.0;;;
3546;0606150;Telkjärvi;W;Vedenkorkeus;06.011;Jatkuva;12.11.2013;18.01.2026;Etelä-Karjala;3321.0;3300.0;;;
3548;3503200;Kortejärvi;W;Vedenkorkeus;35.286;Jatkuva;10.1.2014;18.01.2026;Pirkanmaa;31.0;0.0;;;
3550;4200432;Liikapuron tekojärvi pato;W;Vedenkorkeus;42.078;Jatkuva;17.4.2013;18.01.2026;Etelä-Pohjanmaa;31.0;0.0;;;
3552;4200290;Jalasjoki, Jalasjärvi;W;Vedenkorkeus;42.043;Jatkuva;12.2.2014;19.01.2026;Etelä-Pohjanmaa;38.0;0.0;;-11.0;
3556;3700600;Lapväärtinjoki Vt8;W;Vedenkorkeus;37.01;Jatkuva;27.5.2014;19.01.2026;Pohjanmaa;41.0;0.0;;;
3557;8103700;Åminneforsin voimalaitoksen pato;W;Vedenkorkeus;81V078;Jatkuva;31.5.2014;18.01.2026;Uusimaa;41.0;0.0;;;
3561;3509161;Kuivajärvi;W;Vedenkorkeus;35.973;Jatkuva;25.9.2014;14.11.2025;Kanta-Häme;28.0;0.0;;;
3562;3509162;Kyynäräjärvi;W;Vedenkorkeus;35.973;Jatkuva;24.9.2014;22.11.2025;Kanta-Häme;28.0;0.0;;;
3563;3509163;Saloistenjärvi;W;Vedenkorkeus;35.973;Jatkuva;25.9.2014;18.01.2026;Kanta-Häme;28.0;0.0;;;
3569;3700200;Isojoki, Dagsmark;W;Vedenkorkeus;37.03;Jatkuva;27.9.2014;19.01.2026;Pohjanmaa;40.0;0.0;;;
3570;4400230;Hipin allas, Kirkkosilta;W;Vedenkorkeus;44.091;Jatkuva;1.1.2013;18.01.2026;Etelä-Pohjanmaa;54.0;;;0.0;
3573;4701100;Kuninkaanjoki;W;Vedenkorkeus;47.052;Jatkuva;11.12.2014;19.01.2026;Etelä-Pohjanmaa;37.0;0.0;;;
3577;5300650;Hamari;W;Vedenkorkeus;53.031;Jatkuva;3.3.2015;18.01.2026;Pohjois-Pohjanmaa;37.0;0.0;;;
3579;3900150;Jurva, Tainuskylä;W;Vedenkorkeus;39.005;Jatkuva;25.3.2015;19.01.2026;Etelä-Pohjanmaa;8360.0;8319.0;;8307.0;
3591;3510800;Forssa, Loimijoki W;W;Vedenkorkeus;35.923;Jatkuva;19.8.2015;18.01.2026;Kanta-Häme;28.0;0.0;;;
3594;0407991;Vaahtovankoski;W;Vedenkorkeus;04.273;Jatkuva;5.4.2015;26.12.2015;Pohjois-Savo;8393.0;8369.0;;;
3596;3900910;Finby;W;Vedenkorkeus;39.001;Jatkuva;20.10.2015;18.01.2026;Pohjanmaa;42.0;0.0;;;
3598;0601000;Rakkolanjoki, Vormuinmäki;W;Vedenkorkeus;06.021;Jatkuva;10.11.2015;18.01.2026;Etelä-Karjala;3849.0;3828.0;;;
3599;5400160;Pyhäjärvi - luusua;W;Vedenkorkeus;54.051;Jatkuva;7.12.2015;18.01.2026;Pohjois-Pohjanmaa;46.0;12.0;;0.0;
3600;0409760;Liuna, ylävesi;W;Vedenkorkeus;04.251;Jatkuva;26.1.2016;12.01.2026;Pohjois-Savo;34.0;;;0.0;
3601;0409770;Liuna, alavesi;W;Vedenkorkeus;04.251;Jatkuva;26.1.2016;12.01.2026;Pohjois-Savo;34.0;;;0.0;
3603;0409750;Jokijärvi, Joroinen;W;Vedenkorkeus;04.251;Jatkuva;26.1.2016;12.01.2026;Pohjois-Savo;35.0;;;0.0;
3606;4200451;Kärjenkosken pato;W;Vedenkorkeus;42.073;Jatkuva;24.3.2016;18.01.2026;Etelä-Pohjanmaa;51.0;;;0.0;
3615;0411440;Vuoksi, Tainionkoski, ylävesi;W;Vedenkorkeus;04.111;Jatkuva;14.6.2016;17.01.2026;Etelä-Karjala;24.0;5.0;0.0;;
3616;0411530;Vuoksi, Tainionkoski, alavesi;W;Vedenkorkeus;04.111;Jatkuva;14.6.2016;17.01.2026;Etelä-Karjala;24.0;5.0;0.0;;
3617;0411600;Vuoksi, Imatran vl. ylävesi;W;Vedenkorkeus;04.111;Jatkuva;14.6.2016;17.01.2026;Etelä-Karjala;23.0;4.0;0.0;;
3618;0411730;Vuoksi, Imatran vl. alavesi;W;Vedenkorkeus;04.191;Jatkuva;14.6.2016;17.01.2026;Etelä-Karjala;23.0;4.0;0.0;;
3668;4209030;Kauhajoki, Lellava;W;Vedenkorkeus;42.096;Jatkuva;17.4.1984;18.01.2026;Etelä-Pohjanmaa;40.0;0.0;;;
3669;4203300;Kurikka kk;W;Vedenkorkeus;42.033;Jatkuva;2.1.2017;19.01.2026;Etelä-Pohjanmaa;40.0;0.0;;-13.0;
3672;7100600;Juutuajoki Inari kvl yläp;W;Vedenkorkeus;71.211;Jatkuva;20.1.2017;18.01.2026;Lappi;12531.0;12510.0;;;
3675;2801200;Savojärvi;W;Vedenkorkeus;28.005;Jatkuva;11.3.2017;18.01.2026;Varsinais-Suomi;6779.0;;;;
3676;2700355;Paimionjoki, Juntolan yläpuoli;W;Vedenkorkeus;27.02;Jatkuva;9.3.2017;18.01.2026;Varsinais-Suomi;13.0;-16.0;;-26.0;
3677;2801000;Paattistenjoki mittapato;W;Vedenkorkeus;28.004;Jatkuva;11.3.2017;18.01.2026;Varsinais-Suomi;1936.0;1906.0;;1896.0;
3679;0600200;Kalliokoskenoja;W;Vedenkorkeus;06.022;Jatkuva;24.2.2017;18.01.2026;Etelä-Karjala;0.0;-20.0;;;
3680;0600800;Haapajärvi;W;Vedenkorkeus;06.022;Jatkuva;24.2.2017;19.01.2026;Etelä-Karjala;0.0;-20.0;;;
3684;3502314;Katiskoski;W;Vedenkorkeus;35.892;Jatkuva;31.5.2017;17.01.2026;Kanta-Häme;0.0;-28.0;-46.0;;
3685;3502316;Suojärvi;W;Vedenkorkeus;35.891;Jatkuva;31.5.2017;17.01.2026;Kanta-Häme;0.0;-28.0;-45.0;;
3687;3509850;Kauvatsanjoki, Ahvenuksen silta;W;Vedenkorkeus;35.15;Jatkuva;2.8.1997;18.01.2026;Satakunta;44.0;;;0.0;
3688;3594000;Punkalaitumenjoki Huittinen;W;Vedenkorkeus;35.941;Jatkuva;3.4.2015;19.01.2026;Satakunta;32.0;0.0;;;
3689;2400000;Perniönjoki Pohjankoski;W;Vedenkorkeus;24.042;Jatkuva;23.4.2015;18.01.2026;Varsinais-Suomi;28.0;0.0;;;
3691;3402200;Euran keskusta;W;Vedenkorkeus;34.022;Jatkuva;10.2.2009;19.01.2026;Satakunta;;3200.0;;;
3692;3500003;Luotsinmäki;W;Vedenkorkeus;35.11;Jatkuva;9.4.2015;19.01.2026;Satakunta;37.0;0.0;;;
3693;3511100;Launainen;W;Vedenkorkeus;35.11;Jatkuva;1.6.2007;19.01.2026;Satakunta;37.0;0.0;;;
3694;3514200;Harjunpäänjoki, Äijän myllypato;W;Vedenkorkeus;35.143;Jatkuva;1.1.2000;26.12.2025;Satakunta;3551.0;3515.0;;;
3695;3613001;Poosjärvi;W;Vedenkorkeus;36.013;Jatkuva;1.1.1966;17.01.2026;Satakunta;37.0;0.0;;;
3696;3601100;Merikarvia_keskusta;W;Vedenkorkeus;36.011;Jatkuva;20.11.2008;18.01.2026;Satakunta;215.0;176.0;;;
3697;0411650;Vuoksi, Imatra, padon yläpuoli;W;Vedenkorkeus;04.111;Jatkuva;24.5.2017;17.01.2026;Etelä-Karjala;23.0;4.0;0.0;;
3702;3700100;Villamo;W;Vedenkorkeus;37.031;Jatkuva;8.11.2017;18.01.2026;Etelä-Pohjanmaa;39.0;0.0;;;
3720;4200570;Kyrönjoki Malkakoski;W;Vedenkorkeus;42.03;Jatkuva;29.10.2009;18.01.2026;Etelä-Pohjanmaa;56.0;;;0.0;
3724;0410700;Puruvesi, Kerimäki;W;Vedenkorkeus;04.181;Jatkuva;31.10.2017;19.01.2026;Etelä-Savo;7523.0;7503.0;;;
3729;0401313;Valtimojärvi;W;Vedenkorkeus;04.469;Jatkuva;6.7.2021;17.01.2026;Pohjois-Karjala;7523.0;7503.0;;;
3730;0407950;Ylä-Pieksä;W;Vedenkorkeus;04.617;Jatkuva;19.5.2018;18.01.2026;Pohjois-Savo;7523.0;7503.0;;;
3737;0900400;Lastenlampi;W;Vedenkorkeus;09.002;Jatkuva;17.8.2018;18.01.2026;Etelä-Karjala;3025.0;3004.0;;;
3739;2700250;Juvan voimala, ylävesi;W;Vedenkorkeus;27.021;Jatkuva;;;Varsinais-Suomi;3025.0;3004.0;;;
3740;2700350;Juntolan voimala, ylävesi;W;Vedenkorkeus;27.013;Jatkuva;;;Varsinais-Suomi;3025.0;3004.0;;;
