paikka_id;Tunnus;Nimi;Suurekoodi;Suure;Vesistonumero;Tila;EnsimmainenHavainto;ViimeisinHavainto;Maakunta;N2000;N60;NN;N43;LN
1841;407610;Vuotjärvi, Irvinlahti;W;Vedenkorkeus;4.621;Jatkuva;12.6.1931;16.12.2025;Pohjois-Savo;48;24;0;;
1845;407640;Paasikoski,Y;W;Vedenkorkeus;4.612;Jatkuva;3.4.1930;16.12.2025;Pohjois-Savo;48;24;0;;
1846;407700;Karjalankoski,Ylä,Y;W;Vedenkorkeus;4.612;Jatkuva;1.1.1962;16.12.2025;Pohjois-Savo;48;24;0;;
1848;407720;Vehkalahti,Y;W;Vedenkorkeus;4.612;Jatkuva;1.1.1962;16.12.2025;Pohjois-Savo;49;;0;;
1849;407730;Karjalankoski,Ala,Y;W;Vedenkorkeus;4.611;Jatkuva;1.1.1962;16.12.2025;Pohjois-Savo;48;24;0;;
1851;407920;Kallavesi, Itkonniemi;W;Vedenkorkeus;4.272;Jatkuva;1.1.1912;19.12.2025;Pohjois-Savo;8087;8059;8037;;
1853;407940;Suuri-Pieksä;W;Vedenkorkeus;4.616;Jatkuva;1.1.1982;19.12.2025;Pohjois-Savo;8499;8471;;;
1855;408000;Kallavesi, Konnus, ylä;W;Vedenkorkeus;4.272;Jatkuva;01.01.1864;19.12.2025;Pohjois-Savo;50;24;4;;
1856;408100;Konnuksen kanava, ala;W;Vedenkorkeus;4.271;Jatkuva;01.01.1864;19.12.2025;Pohjois-Savo;50;24;4;;
1862;408200;Unnukka, Taipale, ylä;W;Vedenkorkeus;4.271;Jatkuva;01.04.1863;19.12.2025;Pohjois-Savo;8042;8017;8000;;
1863;408300;Saarijärvi;W;Vedenkorkeus;4.741;Jatkuva;1.1.1961;19.12.2025;Pohjois-Savo;10103;10079;;;
1865;408320;Vaikonjoki, Kajoonjärvi;W;Vedenkorkeus;4.761;Jatkuva;1.10.1974;19.12.2025;Pohjois-Karjala;16678;16654;;;
1869;408520;Juojärvi, Juurikkasalmi;W;Vedenkorkeus;4.711;Jatkuva;1.1.1963;18.12.2025;Pohjois-Karjala;42;18;0;;
1873;408700;Varisvesi, Karvio, ylä;W;Vedenkorkeus;4.273;Jatkuva;01.01.1897;19.12.2025;Pohjois-Karjala;7910;7886;7868;;
1875;408900;Kermajärvi, Kerma, ylä;W;Vedenkorkeus;4.274;Jatkuva;1.1.1903;19.12.2025;Pohjois-Karjala;7783;7761;7745;;
1881;409500;Sorsavesi, Sorsakoski, ylä;W;Vedenkorkeus;4.263;Jatkuva;17.6.1911;16.12.2025;Pohjois-Savo;9730;9704;9685;;
1884;409800;Maavesi;W;Vedenkorkeus;4.251;Jatkuva;1.1.1960;16.12.2025;Pohjois-Savo;43;17;0;;
1886;409910;Sysmäjärvi;W;Vedenkorkeus;4.251;Jatkuva;1.1.1960;16.12.2025;Pohjois-Savo;43;17;0;;
1889;410200;Haukivesi, Oravi;W;Vedenkorkeus;4.211;Jatkuva;01.01.1885;19.12.2025;Etelä-Savo;7442;7420;7407;;
1891;410400;Kuhakoski;W;Vedenkorkeus;4.172;Jatkuva;8.7.1916;19.12.2025;Etelä-Savo;7810;7787;;;
1892;410410;Kuolimo;W;Vedenkorkeus;4.141;Jatkuva;16.10.1931;19.12.2025;Etelä-Karjala;7653;7628;;;
1894;410510;Pihlajavesi, Savonlinna, ala;W;Vedenkorkeus;4.121;Jatkuva;1.1.1912;19.12.2025;Etelä-Savo;7540;7519;7510;;
1895;410600;Suurijärvi;W;Vedenkorkeus;4.124;Jatkuva;8.6.1982;19.12.2025;Etelä-Savo;7909;7889;;;
1898;411010;Saimaa, Ristiina;W;Vedenkorkeus;4.112;Jatkuva;26.5.1987;19.12.2025;Etelä-Savo;7262;7236;7223;;
1900;411200;Saimaa, Lauritsala;W;Vedenkorkeus;4.112;Jatkuva;01.01.1847;19.12.2025;Etelä-Karjala;7257;7237;7231;7236;
1913;1100500;Salmen silta;W;Vedenkorkeus;11.002;Jatkuva;1.3.1966;19.12.2025;Kymenlaakso;1619;1598;;;
1914;1400100;Muurasjärvi;W;Vedenkorkeus;14.482;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;11158;11124;11093;;
1916;1400300;Saanijärvi;W;Vedenkorkeus;14.491;Jatkuva;26.7.1909;19.12.2025;Keski-Suomi;11360;11327;11298;;
1920;1400500;Kolima, etelä;W;Vedenkorkeus;14.472;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;11079;11047;11020;;
1921;1400520;Kärnäjärvi;W;Vedenkorkeus;14.471;Jatkuva;1.1.1940;19.12.2025;Keski-Suomi;10384;10352;10325;;
1926;1400840;Pudasjärvi;W;Vedenkorkeus;14.442;Jatkuva;1.3.1940;19.12.2025;Keski-Suomi;44;12;-17;0;
1927;1400850;Kivijärvi, Huhmarlahti;W;Vedenkorkeus;14.443;Jatkuva;1.1.1958;19.12.2025;Keski-Suomi;62;29;0;;
1928;1400900;Vuosjärvi;W;Vedenkorkeus;14.441;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;10675;10643;10616;;
1930;1401000;Muuruejärvi;W;Vedenkorkeus;14.432;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;10032;10000;9972;;
1931;1401100;Keitele, Viitasaari;W;Vedenkorkeus;14.421;Jatkuva;01.01.1886;19.12.2025;Keski-Suomi;9857;9826;9799;;
1936;1401410;Kyyjärvi;W;Vedenkorkeus;14.643;Jatkuva;1.1.1999;16.10.2025;Keski-Suomi;35;0;-32;;
1938;1401500;Pääjärvi;W;Vedenkorkeus;14.631;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;14382;14349;14319;;
1939;1401600;Karankajärvi;W;Vedenkorkeus;14.661;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;14808;14776;14746;;
1940;1401700;Kalmarinjärvi;W;Vedenkorkeus;14.623;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;12919;12887;12858;;
1941;1401800;Saarijärvi;W;Vedenkorkeus;14.614;Jatkuva;28.8.1909;19.12.2025;Keski-Suomi;58;27;0;;
1943;1401900;Summasjärvi;W;Vedenkorkeus;14.613;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;10780;10749;10722;;
1944;1401912;Lannevesi;W;Vedenkorkeus;14.651;Jatkuva;30.3.1962;19.12.2025;Keski-Suomi;11101;11071;;11059;
1945;1402000;Pyhäjärvi, Parantala;W;Vedenkorkeus;14.681;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;57;26;0;;
1949;1402130;Kiimasjärvi;W;Vedenkorkeus;14.612;Jatkuva;1.1.1967;19.12.2025;Keski-Suomi;57;26;0;;
1951;1402210;Äänekoski, ala;W;Vedenkorkeus;14.332;Jatkuva;1.1.1900;30.11.2025;Keski-Suomi;56;26;0;;
1952;1402300;Vatianjärvi;W;Vedenkorkeus;14.331;Jatkuva;23.7.1908;19.12.2025;Keski-Suomi;8833;8803;8778;;
1955;1402400;Saraavesi, Kuusaa;W;Vedenkorkeus;14.321;Jatkuva;1.1.1909;19.12.2025;Keski-Suomi;55;25;0;;
1956;1402500;Koivujärvi;W;Vedenkorkeus;14.753;Jatkuva;1.1.1910;19.12.2025;Pohjois-Savo;13029;12997;12968;;
1961;1402710;Pielavesi, Säviä;W;Vedenkorkeus;14.741;Jatkuva;1.1.1934;19.12.2025;Pohjois-Savo;10008;9977;;;
1966;1403300;Iisvesi;W;Vedenkorkeus;14.722;Jatkuva;7.7.1909;19.12.2025;Pohjois-Savo;9740;9710;9688;;
1967;1403310;Niinivesi, Kerkonkoski, ala;W;Vedenkorkeus;14.721;Jatkuva;1.1.1928;30.12.2020;Pohjois-Savo;9501;9470;9446;;
1968;1403400;Suonenjoki;W;Vedenkorkeus;14.782;Jatkuva;5.7.1909;19.12.2025;Pohjois-Savo;9900;9870;9848;;
1971;1403430;Kiesimä, Kerkonkoski, ylä;W;Vedenkorkeus;14.761;Jatkuva;1.6.1927;31.12.2022;Pohjois-Savo;9826;9795;9771;;
1974;1403600;Hankavesi;W;Vedenkorkeus;14.712;Jatkuva;3.7.1909;19.12.2025;Pohjois-Savo;9557;9527;9504;;
1979;1403900;Konnevesi, etelä;W;Vedenkorkeus;14.711;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;9497;9466;9441;;
1982;1404100;Kynsivesi;W;Vedenkorkeus;14.352;Jatkuva;19.6.1909;19.12.2025;Keski-Suomi;8751;8720;8695;;
1984;1404120;Leivonvesi, Simuna;W;Vedenkorkeus;14.352;Jatkuva;1.3.1974;19.12.2025;Keski-Suomi;8678;8649;;;
1985;1404210;Kuuhankavesi, Hankasalmi;W;Vedenkorkeus;14.371;Jatkuva;1.1.1910;19.12.2025;Keski-Suomi;9842;9814;9792;;
1987;1404230;Armisvesi;W;Vedenkorkeus;14.373;Jatkuva;4.1.1974;19.12.2025;Keski-Suomi;10542;10512;;;
1991;1404310;Kuusvesi, Simuna;W;Vedenkorkeus;14.351;Jatkuva;1.1.1951;19.12.2025;Keski-Suomi;8348;8319;;;
3893;4700565;Björkfors, Alavesi;W;Vedenkorkeus;47.013;Jatkuva;3.3.2021;19.12.2025;Pohjanmaa;-9893;-9935;;-9949;
3894;4700600;Långfors, Ylävesi;W;Vedenkorkeus;47.012;Jatkuva;4.3.2021;19.12.2025;Pohjanmaa;43;0;;-15;
3949;1405370;Arvajankosken ylävesi, Lehmijärvi;W;Vedenkorkeus;14.261;Jatkuva;24.10.2022;14.12.2025;Keski-Suomi;43;0;;-15;
3341;8400200;Vörå å;W;Vedenkorkeus;84.009;Jatkuva;12.11.2005;19.12.2025;Pohjanmaa;43;0;;;
3348;100331;Ylinen;W;Vedenkorkeus;1.034;Jatkuva;1.1.1986;3.11.2025;Pohjois-Karjala;22;0;;;
3358;2300402;Olkkalanjoki;W;Vedenkorkeus;23.091;Jatkuva;24.3.2006;18.12.2025;Uusimaa;3277;3252;;;
3359;404801;Pitkälampi;W;Vedenkorkeus;4.333;Jatkuva;1.1.1986;14.10.2025;Pohjois-Karjala;23;0;;;
3360;404811;Höytiäinen, Sorpanniemi;W;Vedenkorkeus;4.821;Jatkuva;1.1.1992;18.12.2025;Pohjois-Karjala;42;18;0;;
3361;6503810;Ounaskoski ylä;W;Vedenkorkeus;65.211;Jatkuva;17.4.2001;19.12.2025;Lappi;50;;;0;
3362;6503110;Ounasjoki, Ketomella;W;Vedenkorkeus;65.623;Jatkuva;17.10.2006;19.12.2025;Lappi;26105;26076;;;
3365;406810;Haapajärvi;W;Vedenkorkeus;4.642;Jatkuva;8.1.2008;16.12.2025;Pohjois-Savo;26105;26076;;;
3366;5904400;Sanginjoki;W;Vedenkorkeus;59.141;Jatkuva;2.6.2008;19.12.2025;Pohjois-Pohjanmaa;26105;26076;;;
3367;3507800;Aurejärvi;W;Vedenkorkeus;35.573;Jatkuva;1.7.1995;19.12.2025;Pirkanmaa;35;0;-29;;
3383;4900220;Halsuanjärvi;W;Vedenkorkeus;49.032;Jatkuva;14.10.2004;19.12.2025;Keski-Pohjanmaa;52;;;0;
3384;3505400;Pohjoisjärvi;W;Vedenkorkeus;35.681;Jatkuva;25.9.2013;19.12.2025;Keski-Suomi;10936;10904;;;
3385;5300201;Jämsänkosken ylävesi;W;Vedenkorkeus;53.081;Jatkuva;13.8.2007;19.12.2025;Pohjois-Pohjanmaa;10936;10904;;;
3386;5300221;Hinkuan alavesi;W;Vedenkorkeus;53.081;Jatkuva;13.8.2007;19.12.2025;Pohjois-Pohjanmaa;10936;10904;;;
3387;2400302;Kiskon Kirkkojärvi;W;Vedenkorkeus;24.021;Jatkuva;22.11.2005;19.12.2025;Varsinais-Suomi;26;0;;;
3389;6503212;Ounasjoki Hossa;W;Vedenkorkeus;65.611;Jatkuva;12.9.2007;19.12.2025;Lappi;18181;18151;;;
3391;6503230;Ounasjoki Särestö ylä;W;Vedenkorkeus;65.541;Jatkuva;13.9.2007;19.12.2025;Lappi;17005;16973;;;
3392;6503221;Seurujoki talvitienmukka;W;Vedenkorkeus;65.697;Jatkuva;9.9.2007;19.12.2025;Lappi;20805;20776;;;
3393;6503211;Ounasjoki Taalo;W;Vedenkorkeus;65.543;Jatkuva;11.9.2007;10.12.2024;Lappi;18154;18122;;;
3407;3501112;Kuohijärvi C;W;Vedenkorkeus;35.782;Jatkuva;15.9.1910;18.12.2025;Kanta-Häme;27;0;;;
3424;3507702;Käenkoski, ylä;W;Vedenkorkeus;35.533;Jatkuva;4.9.2008;19.12.2025;Pirkanmaa;27;0;;;
3425;3507701;Käenkoski,ala;W;Vedenkorkeus;35.533;Jatkuva;4.9.2008;19.12.2025;Pirkanmaa;27;0;;;
3426;3504001;Metterinjärvi;W;Vedenkorkeus;35.422;Jatkuva;4.9.2008;19.12.2025;Pirkanmaa;35;;;-13;
3427;3504101;Soininkoski, ylä;W;Vedenkorkeus;35.421;Jatkuva;4.9.2008;19.12.2025;Pirkanmaa;35;;;-13;
3435;3509115;Heinijärvi;W;Vedenkorkeus;35.973;Jatkuva;11.3.2009;18.12.2025;Kanta-Häme;28;0;;;
3439;404520;Pielisjoki, Jynkän vedenottamo;W;Vedenkorkeus;4.331;Jatkuva;5.12.2009;18.12.2025;Pohjois-Karjala;23;0;-14;;
3465;403032;Ruhtoma;W;Vedenkorkeus;4.284;Jatkuva;14.11.2009;13.7.2025;Pohjois-Savo;11962;11933;;;
3468;2406000;Mellerinkoski;W;Vedenkorkeus;24.062;Jatkuva;25.8.2009;19.12.2025;Varsinais-Suomi;3357;3330;;;
3469;406260;Nerohvirta ylä W;W;Vedenkorkeus;huhti.52;Jatkuva;15.1.2021;19.12.2025;Pohjois-Savo;3357;3330;;;
3486;3909900;Västerfjärden;W;Vedenkorkeus;39.001;Jatkuva;9.9.2010;15.11.2025;Pohjanmaa;43;0;;;
3490;4400119;Ponnenjärvi;W;Vedenkorkeus;44.08;Jatkuva;1.1.2000;19.12.2025;Etelä-Pohjanmaa;36;0;;;
3492;3501925;Vuolteenkoski, Ylä;W;Vedenkorkeus;35.822;Jatkuva;12.1.1938;19.12.2025;Kanta-Häme;40;14;0;;
3500;2100215;Vantaanjoki, Peltosaari;W;Vedenkorkeus;21.023;Jatkuva;8.11.2011;19.12.2025;Kanta-Häme;26;0;;;
3502;101300;Loitimo, Oskolankoski;W;Vedenkorkeus;1.021;Jatkuva;2.12.2011;7.6.2021;Pohjois-Karjala;21;0;;;
3503;4600110;Purmojärvi;W;Vedenkorkeus;46.041;Jatkuva;22.11.2011;19.12.2025;Etelä-Pohjanmaa;41;0;;;
3505;3504965;Kortessalmi;W;Vedenkorkeus;35.481;Jatkuva;11.6.2010;11.10.2017;Pirkanmaa;34;0;;;
3506;3504975;Naurissalmi;W;Vedenkorkeus;35.411;Jatkuva;11.6.2010;23.7.2018;Pirkanmaa;34;0;;;
3509;1405910;Nuoramoisjärvi;W;Vedenkorkeus;14.811;Jatkuva;1.1.1910;19.12.2025;Päijät-Häme;26;0;;;
3510;3509230;Ypäjä, Loimijoki;W;Vedenkorkeus;35.92;Jatkuva;28.8.2012;19.12.2025;Kanta-Häme;27;0;;;
3519;3509600;Punkalaitumenjoki;W;Vedenkorkeus;35.941;Jatkuva;10.10.2012;19.12.2025;Pirkanmaa;31;0;;;
3522;1406923;Salajärvi;W;Vedenkorkeus;14.162;Jatkuva;14.4.2013;19.12.2025;Päijät-Häme;8604;8580;8566;8572;
3528;8102850;Espoonjoki, moottoritien silta;W;Vedenkorkeus;81.055;Jatkuva;6.2.2013;19.12.2025;Uusimaa;320;295;;;
3529;1403215;Keihäsjärvi, alaosa;W;Vedenkorkeus;14.725;Jatkuva;1.2.1992;24.11.1995;Pohjois-Savo;10554;10524;;10510;
3530;1403216;Keihäsjärvi, yläosa;W;Vedenkorkeus;14.725;Jatkuva;2.2.1992;28.6.2022;Pohjois-Savo;10502;10473;;10516;
3531;4200900;Hiirikoski;W;Vedenkorkeus;42.016;Jatkuva;1.1.2015;31.10.2022;Pohjanmaa;10502;10473;;10516;
3534;4400121;Rantatöysänjärvi;W;Vedenkorkeus;44.071;Jatkuva;15.8.2012;19.12.2025;Etelä-Pohjanmaa;50;14;;0;
3535;4409110;Hourunkoski;W;Vedenkorkeus;44.031;Jatkuva;1.8.1999;19.12.2025;Etelä-Pohjanmaa;55;;;0;
3537;4403200;Mäkelänkoski;W;Vedenkorkeus;44.033;Jatkuva;24.3.2013;19.12.2025;Etelä-Pohjanmaa;53;;;0;
3539;3543100;Ryötönkoski;W;Vedenkorkeus;35.431;Jatkuva;24.3.2013;19.12.2025;Etelä-Pohjanmaa;34;0;;;
3541;3542400;Vääräkoski;W;Vedenkorkeus;35.424;Jatkuva;24.3.2013;19.12.2025;Etelä-Pohjanmaa;35;0;;;
3546;606150;Telkjärvi;W;Vedenkorkeus;6.011;Jatkuva;12.11.2013;19.12.2025;Etelä-Karjala;3321;3300;;;
3548;3503200;Kortejärvi;W;Vedenkorkeus;35.286;Jatkuva;10.1.2014;19.12.2025;Pirkanmaa;31;0;;;
3550;4200432;Liikapuron tekojärvi pato;W;Vedenkorkeus;42.078;Jatkuva;17.4.2013;19.12.2025;Etelä-Pohjanmaa;31;0;;;
3552;4200290;Jalasjoki, Jalasjärvi;W;Vedenkorkeus;42.043;Jatkuva;12.2.2014;19.12.2025;Etelä-Pohjanmaa;38;0;;-11;
3556;3700600;Lapväärtinjoki Vt8;W;Vedenkorkeus;37.01;Jatkuva;27.5.2014;19.12.2025;Pohjanmaa;41;0;;;
3557;8103700;Åminneforsin voimalaitoksen pato;W;Vedenkorkeus;81V078;Jatkuva;31.5.2014;19.12.2025;Uusimaa;41;0;;;
3561;3509161;Kuivajärvi;W;Vedenkorkeus;35.973;Jatkuva;25.9.2014;14.11.2025;Kanta-Häme;28;0;;;
3562;3509162;Kyynäräjärvi;W;Vedenkorkeus;35.973;Jatkuva;24.9.2014;22.11.2025;Kanta-Häme;28;0;;;
3563;3509163;Saloistenjärvi;W;Vedenkorkeus;35.973;Jatkuva;25.9.2014;19.12.2025;Kanta-Häme;28;0;;;
3569;3700200;Isojoki, Dagsmark;W;Vedenkorkeus;37.03;Jatkuva;27.9.2014;19.12.2025;Pohjanmaa;40;0;;;
3570;4400230;Hipin allas, Kirkkosilta;W;Vedenkorkeus;44.091;Jatkuva;1.1.2013;19.12.2025;Etelä-Pohjanmaa;54;;;0;
3573;4701100;Kuninkaanjoki;W;Vedenkorkeus;47.052;Jatkuva;11.12.2014;19.12.2025;Etelä-Pohjanmaa;37;0;;;
3577;5300650;Hamari;W;Vedenkorkeus;53.031;Jatkuva;3.3.2015;19.12.2025;Pohjois-Pohjanmaa;37;0;;;
3579;3900150;Jurva, Tainuskylä;W;Vedenkorkeus;39.005;Jatkuva;25.3.2015;19.12.2025;Etelä-Pohjanmaa;8360;8319;;8307;
3591;3510800;Forssa, Loimijoki W;W;Vedenkorkeus;35.923;Jatkuva;19.8.2015;19.12.2025;Kanta-Häme;28;0;;;
3594;407991;Vaahtovankoski;W;Vedenkorkeus;4.273;Jatkuva;5.4.2015;26.12.2015;Pohjois-Savo;8393;8369;;;
3596;3900910;Finby;W;Vedenkorkeus;39.001;Jatkuva;20.10.2015;19.12.2025;Pohjanmaa;42;0;;;
3598;601000;Rakkolanjoki, Vormuinmäki;W;Vedenkorkeus;6.021;Jatkuva;10.11.2015;19.12.2025;Etelä-Karjala;3849;3828;;;
3599;5400160;Pyhäjärvi - luusua;W;Vedenkorkeus;54.051;Jatkuva;7.12.2015;19.12.2025;Pohjois-Pohjanmaa;46;12;;0;
3600;409760;Liuna, ylävesi;W;Vedenkorkeus;4.251;Jatkuva;26.1.2016;16.12.2025;Pohjois-Savo;34;;;0;
3601;409770;Liuna, alavesi;W;Vedenkorkeus;4.251;Jatkuva;26.1.2016;16.12.2025;Pohjois-Savo;34;;;0;
3603;409750;Jokijärvi, Joroinen;W;Vedenkorkeus;4.251;Jatkuva;26.1.2016;16.12.2025;Pohjois-Savo;35;;;0;
3606;4200451;Kärjenkosken pato;W;Vedenkorkeus;42.073;Jatkuva;24.3.2016;19.12.2025;Etelä-Pohjanmaa;51;;;0;
3615;411440;Vuoksi, Tainionkoski, ylävesi;W;Vedenkorkeus;4.111;Jatkuva;14.6.2016;18.12.2025;Etelä-Karjala;24;5;0;;
3616;411530;Vuoksi, Tainionkoski, alavesi;W;Vedenkorkeus;4.111;Jatkuva;14.6.2016;18.12.2025;Etelä-Karjala;24;5;0;;
3617;411600;Vuoksi, Imatran vl. ylävesi;W;Vedenkorkeus;4.111;Jatkuva;14.6.2016;18.12.2025;Etelä-Karjala;23;4;0;;
3618;411730;Vuoksi, Imatran vl. alavesi;W;Vedenkorkeus;4.191;Jatkuva;14.6.2016;18.12.2025;Etelä-Karjala;23;4;0;;
3668;4209030;Kauhajoki, Lellava;W;Vedenkorkeus;42.096;Jatkuva;17.4.1984;19.12.2025;Etelä-Pohjanmaa;40;0;;;
3669;4203300;Kurikka kk;W;Vedenkorkeus;42.033;Jatkuva;2.1.2017;19.12.2025;Etelä-Pohjanmaa;40;0;;-13;
3672;7100600;Juutuajoki Inari kvl yläp;W;Vedenkorkeus;71.211;Jatkuva;20.1.2017;19.12.2025;Lappi;12531;12510;;;
3675;2801200;Savojärvi;W;Vedenkorkeus;28.005;Jatkuva;11.3.2017;19.12.2025;Varsinais-Suomi;6779;;;;
3676;2700355;Paimionjoki, Juntolan yläpuoli;W;Vedenkorkeus;27.02;Jatkuva;9.3.2017;19.12.2025;Varsinais-Suomi;13;-16;;-26;
3677;2801000;Paattistenjoki mittapato;W;Vedenkorkeus;28.004;Jatkuva;11.3.2017;19.12.2025;Varsinais-Suomi;1936;1906;;1896;
3679;600200;Kalliokoskenoja;W;Vedenkorkeus;6.022;Jatkuva;24.2.2017;19.12.2025;Etelä-Karjala;0;-20;;;
3680;600800;Haapajärvi;W;Vedenkorkeus;6.022;Jatkuva;24.2.2017;19.12.2025;Etelä-Karjala;0;-20;;;
3684;3502314;Katiskoski;W;Vedenkorkeus;35.892;Jatkuva;31.5.2017;18.12.2025;Kanta-Häme;0;-28;-46;;
3685;3502316;Suojärvi;W;Vedenkorkeus;35.891;Jatkuva;31.5.2017;18.12.2025;Kanta-Häme;0;-28;-45;;
3687;3509850;Kauvatsanjoki, Ahvenuksen silta;W;Vedenkorkeus;35.15;Jatkuva;2.8.1997;19.12.2025;Satakunta;44;;;0;
3688;3594000;Punkalaitumenjoki Huittinen;W;Vedenkorkeus;35.941;Jatkuva;3.4.2015;19.12.2025;Satakunta;32;0;;;
3689;2400000;Perniönjoki Pohjankoski;W;Vedenkorkeus;24.042;Jatkuva;23.4.2015;19.12.2025;Varsinais-Suomi;28;0;;;
3691;3402200;Euran keskusta;W;Vedenkorkeus;34.022;Jatkuva;10.2.2009;19.12.2025;Satakunta;;3200;;;
3692;3500003;Luotsinmäki;W;Vedenkorkeus;35.11;Jatkuva;9.4.2015;19.12.2025;Satakunta;37;0;;;
3693;3511100;Launainen;W;Vedenkorkeus;35.11;Jatkuva;1.6.2007;19.12.2025;Satakunta;37;0;;;
3694;3514200;Harjunpäänjoki, Äijän myllypato;W;Vedenkorkeus;35.143;Jatkuva;1.1.2000;19.12.2025;Satakunta;3551;3515;;;
3695;3613001;Poosjärvi;W;Vedenkorkeus;36.013;Jatkuva;1.1.1966;19.12.2025;Satakunta;37;0;;;
3696;3601100;Merikarvia_keskusta;W;Vedenkorkeus;36.011;Jatkuva;20.11.2008;19.12.2025;Satakunta;215;176;;;
3697;411650;Vuoksi, Imatra, padon yläpuoli;W;Vedenkorkeus;4.111;Jatkuva;24.5.2017;18.12.2025;Etelä-Karjala;23;4;0;;
3702;3700100;Villamo;W;Vedenkorkeus;37.031;Jatkuva;8.11.2017;19.12.2025;Etelä-Pohjanmaa;39;0;;;
3720;4200570;Kyrönjoki Malkakoski;W;Vedenkorkeus;42.03;Jatkuva;29.10.2009;19.12.2025;Etelä-Pohjanmaa;56;;;0;
3724;410700;Puruvesi, Kerimäki;W;Vedenkorkeus;4.181;Jatkuva;31.10.2017;19.12.2025;Etelä-Savo;7523;7503;;;
3729;401313;Valtimojärvi;W;Vedenkorkeus;4.469;Jatkuva;6.7.2021;18.12.2025;Pohjois-Karjala;7523;7503;;;
3730;407950;Ylä-Pieksä;W;Vedenkorkeus;4.617;Jatkuva;19.5.2018;19.12.2025;Pohjois-Savo;7523;7503;;;
3737;900400;Lastenlampi;W;Vedenkorkeus;9.002;Jatkuva;17.8.2018;19.12.2025;Etelä-Karjala;3025;3004;;;
3739;2700250;Juvan voimala, ylävesi;W;Vedenkorkeus;27.021;Jatkuva;;;Varsinais-Suomi;3025;3004;;;
3740;2700350;Juntolan voimala, ylävesi;W;Vedenkorkeus;27.013;Jatkuva;;;Varsinais-Suomi;3025;3004;;;
3742;4600500;Kerttuanjärvi;W;Vedenkorkeus;46.061;Jatkuva;1.1.1985;19.12.2025;Etelä-Pohjanmaa;55;14;;0;
3744;3510500;Kojo_VT11;W;Vedenkorkeus;35.111;Jatkuva;7.9.2018;19.12.2025;Satakunta;7;-30;;;
3747;3542300;Vääräkoski alavesi;W;Vedenkorkeus;35.424;Jatkuva;12.9.2018;19.12.2025;Etelä-Pohjanmaa;35;0;;;
3750;3900300;Säläisjärvi;W;Vedenkorkeus;39.003;Jatkuva;19.12.2018;19.12.2025;Etelä-Pohjanmaa;54;;;0;
3773;3503335;Herralanvirran säännöstelypato;W;Vedenkorkeus;35.221;Jatkuva;;;Pirkanmaa;54;;;0;
3774;5100900;Lestijoki;W;Vedenkorkeus;51.01;Jatkuva;21.2.2019;19.12.2025;Pohjois-Pohjanmaa;42;0;;;
3777;1400870;Kivijärvi, Lokalahti;W;Vedenkorkeus;14.443;Jatkuva;17.12.2015;19.12.2025;Keski-Suomi;13004;12971;12942;;
3778;3509119;Vähä-Ilmetty;W;Vedenkorkeus;35.984;Jatkuva;27.8.2019;17.12.2025;Kanta-Häme;27;0;;;
3839;8312700;Långträsket, Iskmo;W;Vedenkorkeus;83V127;Jatkuva;24.3.2020;7.12.2022;Pohjanmaa;0;-42;;-56;
3862;408080;Konnus, tulvakanava, ylä;W;Vedenkorkeus;4.272;Jatkuva;14.1.2021;19.12.2025;Pohjois-Savo;0;-42;;-56;
3929;3606100;Kodesjärvi, laskujoki;W;Vedenkorkeus;36.034;Jatkuva;31.5.2022;19.12.2025;Etelä-Pohjanmaa;0;;;;
3930;2406201;Kaunistonkoski y;W;Vedenkorkeus;24.062;Jatkuva;1.6.2022;15.12.2025;Varsinais-Suomi;;4691;;;
3896;4700650;Herrfors, Ylävesi;W;Vedenkorkeus;47.012;Jatkuva;4.3.2021;19.12.2025;Pohjanmaa;43;15;;0;
3898;4700700;Finnholm, Ylävesi;W;Vedenkorkeus;47.013;Jatkuva;3.3.2021;19.12.2025;Pohjanmaa;57;14;;0;
3950;4207100;Rengon pato, yläveden pinta;W;Vedenkorkeus;42.072;Jatkuva;20.7.2006;19.12.2025;Etelä-Pohjanmaa;;;;0;
4003;8204701;Raisionjoki, Huhko;W;Vedenkorkeus;82.047;Jatkuva;20.8.2025;19.12.2025;Varsinais-Suomi;0;;;;
1992;1404392;Lankajärvi;W;Vedenkorkeus;14.356;Lopetettu;1.1.1970;31.12.1978;Keski-Suomi;13964;13934;;;
1994;1404410;Saraavesi, Kuhankoski;W;Vedenkorkeus;14.321;Lopetettu;1.1.1910;31.12.1948;Keski-Suomi;8344;;8290;;
1995;1404500;Leppävesi, Kaunisharju;W;Vedenkorkeus;14.311;Lopetettu;1.1.1910;31.12.1920;Keski-Suomi;7962;;7908;;
1999;1404700;Jyväsjärvi;W;Vedenkorkeus;14.231;Lopetettu;1.1.1909;31.12.1956;Keski-Suomi;7691;;7637;;
